gene_ncbi,set
100527963,genome
28511,genome
28512,genome
28513,genome
28514,genome
388960,genome
126820,genome
388962,genome
388963,genome
126823,genome
94056,genome
388969,genome
100527978,genome
94059,genome
135927,genome
90338,genome
100506144,genome
102723451,genome
94081,genome
94086,genome
440087,genome
126859,genome
94097,genome
100528017,genome
102723475,genome
126868,genome
94101,genome
100528020,genome
94103,genome
94104,genome
389015,genome
100528021,genome
94107,genome
100528030,genome
94115,genome
94120,genome
94121,genome
94122,genome
102723502,genome
114841037,genome
102723508,genome
94134,genome
94137,genome
552889,genome
552891,genome
100528062,genome
100528064,genome
389058,genome
552900,genome
126917,genome
159686,genome
90355,genome
102723532,genome
94160,genome
83844,genome
389072,genome
389073,genome
389075,genome
100506164,genome
258010,genome
102723547,genome
389084,genome
102723553,genome
389090,genome
102723555,genome
83849,genome
83850,genome
148979,genome
126961,genome
83851,genome
83852,genome
126969,genome
389114,genome
83853,genome
389118,genome
389119,genome
83854,genome
389123,genome
389124,genome
389125,genome
83855,genome
83856,genome
389136,genome
83857,genome
100134934,genome
83858,genome
94233,genome
94234,genome
94235,genome
127002,genome
127003,genome
100134938,genome
94239,genome
94240,genome
83860,genome
94241,genome
389151,genome
389152,genome
83861,genome
389158,genome
102723623,genome
389161,genome
127018,genome
83862,genome
102723631,genome
389170,genome
389177,genome
94274,genome
90381,genome
389197,genome
127059,genome
389203,genome
127062,genome
389206,genome
83871,genome
127064,genome
127066,genome
389207,genome
127068,genome
127069,genome
83872,genome
389208,genome
102723680,genome
127074,genome
83873,genome
337876,genome
127077,genome
83874,genome
83875,genome
337878,genome
494188,genome
83876,genome
337879,genome
168544,genome
83877,genome
337880,genome
83878,genome
337882,genome
102723713,genome
389257,genome
440097,genome
83881,genome
83882,genome
285782,genome
127124,genome
102723737,genome
83884,genome
192666,genome
192668,genome
192669,genome
192670,genome
553115,genome
728661,genome
83886,genome
83887,genome
389289,genome
192683,genome
83888,genome
83889,genome
83890,genome
83891,genome
83892,genome
553158,genome
83893,genome
389320,genome
83894,genome
83895,genome
105371346,genome
389332,genome
389333,genome
83896,genome
102723796,genome
389336,genome
389337,genome
83897,genome
159963,genome
83900,genome
83901,genome
389362,genome
83902,genome
159989,genome
83903,genome
389376,genome
389383,genome
389384,genome
102723849,genome
127247,genome
102723859,genome
389396,genome
127253,genome
127254,genome
28951,genome
28952,genome
127255,genome
28954,genome
28955,genome
28956,genome
28957,genome
28958,genome
28959,genome
28960,genome
127262,genome
28962,genome
109703458,genome
28964,genome
28965,genome
28966,genome
112488736,genome
28968,genome
28969,genome
28970,genome
28971,genome
28972,genome
28973,genome
28974,genome
389421,genome
28976,genome
28977,genome
28978,genome
127281,genome
112488747,genome
28981,genome
28982,genome
28983,genome
28984,genome
28985,genome
28986,genome
28987,genome
28988,genome
28989,genome
28990,genome
28991,genome
28992,genome
127294,genome
160065,genome
389434,genome
28996,genome
28998,genome
28999,genome
29015,genome
29028,genome
100506243,genome
29035,genome
127343,genome
389493,genome
29057,genome
29058,genome
102723971,genome
29062,genome
29063,genome
83931,genome
29066,genome
83932,genome
29068,genome
160140,genome
29070,genome
29071,genome
29072,genome
83933,genome
29074,genome
389524,genome
29078,genome
29079,genome
29080,genome
29081,genome
29082,genome
29083,genome
127385,genome
29085,genome
29086,genome
29087,genome
29088,genome
29089,genome
29090,genome
29091,genome
127391,genome
29093,genome
29094,genome
29095,genome
127396,genome
29097,genome
29098,genome
29099,genome
29100,genome
29101,genome
29102,genome
29103,genome
29104,genome
29105,genome
29106,genome
29107,genome
29108,genome
29109,genome
29110,genome
83940,genome
389558,genome
29113,genome
29114,genome
29115,genome
29116,genome
29117,genome
29118,genome
29119,genome
83941,genome
29121,genome
29122,genome
29123,genome
29124,genome
29125,genome
29126,genome
29127,genome
29128,genome
83943,genome
127428,genome
127435,genome
285848,genome
651746,genome
389610,genome
102724101,genome
127495,genome
337960,genome
389643,genome
389658,genome
160287,genome
102724127,genome
389668,genome
337966,genome
114515518,genome
160298,genome
123041,genome
337967,genome
127534,genome
389677,genome
337968,genome
127540,genome
337969,genome
127544,genome
389690,genome
337970,genome
389692,genome
127550,genome
102724159,genome
337971,genome
337973,genome
122319436,genome
160335,genome
127579,genome
389730,genome
337978,genome
116540,genome
102724200,genome
337979,genome
116541,genome
160364,genome
127602,genome
127608,genome
127617,genome
389761,genome
389762,genome
389763,genome
389766,genome
127623,genome
337985,genome
100128553,genome
389792,genome
160418,genome
160419,genome
389799,genome
83989,genome
160428,genome
83990,genome
127665,genome
389812,genome
389813,genome
127670,genome
619189,genome
389816,genome
83992,genome
389827,genome
127687,genome
389831,genome
619207,genome
619208,genome
389840,genome
127700,genome
127703,genome
127707,genome
389852,genome
389856,genome
389857,genome
84000,genome
389860,genome
160492,genome
102724334,genome
389874,genome
127731,genome
127733,genome
160518,genome
389895,genome
389898,genome
389903,genome
619279,genome
100037417,genome
127795,genome
389941,genome
401934,genome
123096,genome
102724428,genome
123099,genome
122319696,genome
127829,genome
201255,genome
127833,genome
123103,genome
127845,genome
619373,genome
160622,genome
140545,genome
102724473,genome
390010,genome
102724485,genome
84033,genome
102724488,genome
254228,genome
105378696,genome
390036,genome
390037,genome
390038,genome
390054,genome
100529063,genome
390058,genome
390059,genome
390061,genome
390063,genome
390064,genome
390066,genome
285489,genome
390067,genome
390072,genome
390073,genome
102724536,genome
390075,genome
127933,genome
390077,genome
390078,genome
390079,genome
390081,genome
390082,genome
390083,genome
390084,genome
127943,genome
100529097,genome
390093,genome
102724560,genome
160728,genome
390110,genome
390113,genome
102724594,genome
105378803,genome
100506374,genome
160760,genome
100529144,genome
160762,genome
84056,genome
390142,genome
84057,genome
390144,genome
390148,genome
84058,genome
390151,genome
390152,genome
160777,genome
84059,genome
390154,genome
390155,genome
390157,genome
84060,genome
390162,genome
84061,genome
390167,genome
390168,genome
84062,genome
128025,genome
201294,genome
102724631,genome
84063,genome
390174,genome
84064,genome
390181,genome
84065,genome
102724652,genome
84066,genome
390190,genome
390191,genome
102724657,genome
201299,genome
84067,genome
390195,genome
390197,genome
390199,genome
84068,genome
390201,genome
84069,genome
128061,genome
390205,genome
29760,genome
29761,genome
84070,genome
29763,genome
390212,genome
29765,genome
29766,genome
29767,genome
84071,genome
84072,genome
128077,genome
29775,genome
201305,genome
29777,genome
84073,genome
160851,genome
29780,genome
29781,genome
84074,genome
390231,genome
100529239,genome
29785,genome
160857,genome
84075,genome
100529240,genome
29789,genome
100529241,genome
84076,genome
390243,genome
29796,genome
84077,genome
259173,genome
29799,genome
29800,genome
29801,genome
29802,genome
29803,genome
84078,genome
390245,genome
100529257,genome
84079,genome
100529261,genome
390259,genome
84080,genome
390260,genome
390261,genome
390264,genome
84081,genome
390265,genome
259197,genome
390271,genome
160897,genome
102724737,genome
84083,genome
390275,genome
84084,genome
105378952,genome
84085,genome
259215,genome
440138,genome
29841,genome
29842,genome
29843,genome
29844,genome
259217,genome
128153,genome
29850,genome
29851,genome
259230,genome
29855,genome
259232,genome
259236,genome
259239,genome
259240,genome
390313,genome
259249,genome
128178,genome
390321,genome
390323,genome
390326,genome
390327,genome
29880,genome
29881,genome
29882,genome
29883,genome
29886,genome
29887,genome
29888,genome
29889,genome
29890,genome
259266,genome
29893,genome
29894,genome
29895,genome
29896,genome
29899,genome
29901,genome
29902,genome
29903,genome
29904,genome
128209,genome
29906,genome
29907,genome
259282,genome
29909,genome
259285,genome
29911,genome
259286,genome
84100,genome
29914,genome
29915,genome
29916,genome
128218,genome
84101,genome
29919,genome
29920,genome
259289,genome
29922,genome
29923,genome
29924,genome
29925,genome
29926,genome
29927,genome
29928,genome
29929,genome
29930,genome
84102,genome
84103,genome
29933,genome
29934,genome
29935,genome
128239,genome
29937,genome
128240,genome
161003,genome
29940,genome
29941,genome
29942,genome
29943,genome
29944,genome
29945,genome
29946,genome
29947,genome
29948,genome
29949,genome
29950,genome
29951,genome
29952,genome
29953,genome
29954,genome
84107,genome
29956,genome
29957,genome
29958,genome
29959,genome
29960,genome
84108,genome
84109,genome
442319,genome
29964,genome
29965,genome
29966,genome
29967,genome
29968,genome
29969,genome
128272,genome
554251,genome
448834,genome
29974,genome
29978,genome
29979,genome
29980,genome
390429,genome
29982,genome
390431,genome
29984,genome
29985,genome
29986,genome
378925,genome
29988,genome
29989,genome
29990,genome
29991,genome
29992,genome
29993,genome
390433,genome
29995,genome
390436,genome
29997,genome
29998,genome
29999,genome
30000,genome
30001,genome
390442,genome
390443,genome
128308,genome
390445,genome
30008,genome
30009,genome
30010,genome
30011,genome
30012,genome
128312,genome
30014,genome
128322,genome
100431172,genome
554313,genome
136227,genome
128338,genome
128344,genome
128346,genome
84128,genome
390502,genome
128360,genome
84129,genome
30061,genome
30062,genome
128366,genome
128367,genome
128368,genome
128371,genome
128372,genome
84131,genome
161142,genome
161145,genome
84132,genome
84133,genome
105379199,genome
128387,genome
84134,genome
84135,genome
390538,genome
84138,genome
128408,genome
161176,genome
128414,genome
84140,genome
84141,genome
161198,genome
128434,genome
84144,genome
95681,genome
390594,genome
390595,genome
403278,genome
390598,genome
84148,genome
123228,genome
390616,genome
161247,genome
403284,genome
751071,genome
161253,genome
128486,genome
128488,genome
390637,genome
128497,genome
136259,genome
390648,genome
390649,genome
128506,genome
220929,genome
390664,genome
161291,genome
390667,genome
448831,genome
128553,genome
63027,genome
63035,genome
63036,genome
102725191,genome
161357,genome
128602,genome
253512,genome
390748,genome
128611,genome
161394,genome
403314,genome
128637,genome
128646,genome
390790,genome
390792,genome
128653,genome
161424,genome
84189,genome
613211,genome
161436,genome
84190,genome
128674,genome
652968,genome
220963,genome
84193,genome
140578,genome
220965,genome
652991,genome
84197,genome
128710,genome
494513,genome
161497,genome
390874,genome
161502,genome
390882,genome
390883,genome
161514,genome
390892,genome
390916,genome
653061,genome
653067,genome
390927,genome
390928,genome
653073,genome
653075,genome
390937,genome
653082,genome
390940,genome
220988,genome
161582,genome
128817,genome
128821,genome
128822,genome
100506540,genome
220992,genome
653121,genome
253558,genome
84223,genome
390980,genome
653125,genome
253559,genome
201456,genome
84224,genome
84225,genome
390992,genome
653140,genome
128853,genome
390999,genome
653145,genome
391002,genome
128859,genome
391003,genome
128861,genome
391004,genome
653149,genome
128864,genome
128866,genome
128869,genome
391013,genome
128876,genome
653166,genome
124909439,genome
84236,genome
653192,genome
391059,genome
84239,genome
84240,genome
149371,genome
653220,genome
644353,genome
653240,genome
128954,genome
161725,genome
653247,genome
391104,genome
391107,genome
391109,genome
391112,genome
391114,genome
84250,genome
161742,genome
128977,genome
391121,genome
391123,genome
653269,genome
161753,genome
84253,genome
653275,genome
128989,genome
84254,genome
653282,genome
84255,genome
84256,genome
105378220,genome
161779,genome
653308,genome
84260,genome
129025,genome
653319,genome
84262,genome
84263,genome
441476,genome
391189,genome
391190,genome
84265,genome
391191,genome
129049,genome
391192,genome
391194,genome
84266,genome
391195,genome
391196,genome
161823,genome
116832,genome
161829,genome
84269,genome
161835,genome
391211,genome
653361,genome
116835,genome
84271,genome
129080,genome
84272,genome
84273,genome
285175,genome
116840,genome
84276,genome
116841,genome
727837,genome
391253,genome
116842,genome
123355,genome
100137047,genome
100137049,genome
161882,genome
30811,genome
30812,genome
30813,genome
30814,genome
84279,genome
30816,genome
30817,genome
30818,genome
30819,genome
30820,genome
116844,genome
84281,genome
30827,genome
84282,genome
653423,genome
30832,genome
30833,genome
30834,genome
30835,genome
30836,genome
30837,genome
84283,genome
84284,genome
129138,genome
653427,genome
84285,genome
30844,genome
30845,genome
30846,genome
653437,genome
30848,genome
30849,genome
30850,genome
30851,genome
84286,genome
84287,genome
84288,genome
161931,genome
84289,genome
84290,genome
653464,genome
149420,genome
404550,genome
84293,genome
84294,genome
653333,genome
84295,genome
653486,genome
653489,genome
84296,genome
222658,genome
653499,genome
391356,genome
653505,genome
84299,genome
149428,genome
285180,genome
260293,genome
391365,genome
653509,genome
96459,genome
84301,genome
653519,genome
84303,genome
84304,genome
84306,genome
84307,genome
260334,genome
653550,genome
30968,genome
84311,genome
653567,genome
129285,genome
84313,genome
84314,genome
653583,genome
84315,genome
84316,genome
129303,genome
162073,genome
653598,genome
84318,genome
162083,genome
653604,genome
84319,genome
338323,genome
84321,genome
338324,genome
391475,genome
653619,genome
338328,genome
260425,genome
653641,genome
653643,genome
260429,genome
63826,genome
63827,genome
84328,genome
260434,genome
260436,genome
653656,genome
84329,genome
653657,genome
84330,genome
390437,genome
84332,genome
84333,genome
390439,genome
84334,genome
96626,genome
84335,genome
129401,genome
653689,genome
149465,genome
149466,genome
63874,genome
63875,genome
63876,genome
63877,genome
752014,genome
63891,genome
63892,genome
63893,genome
63894,genome
63895,genome
653720,genome
63897,genome
63898,genome
63899,genome
63901,genome
63904,genome
63905,genome
63906,genome
63908,genome
149473,genome
63910,genome
129446,genome
129450,genome
63915,genome
63916,genome
63917,genome
63920,genome
63922,genome
63923,genome
63924,genome
63925,genome
63926,genome
63928,genome
63929,genome
63931,genome
63932,genome
63933,genome
63934,genome
63935,genome
149478,genome
162239,genome
285190,genome
63939,genome
63940,genome
63941,genome
63943,genome
63946,genome
63947,genome
63948,genome
63950,genome
63951,genome
317754,genome
653781,genome
149483,genome
653784,genome
63967,genome
63970,genome
63971,genome
63973,genome
63974,genome
63976,genome
63977,genome
63978,genome
63979,genome
162282,genome
63982,genome
653808,genome
129521,genome
100170229,genome
129530,genome
129531,genome
96764,genome
653820,genome
286262,genome
64005,genome
266727,genome
116931,genome
129563,genome
162333,genome
391712,genome
653857,genome
391714,genome
149499,genome
391723,genome
64061,genome
64062,genome
64063,genome
64064,genome
64065,genome
64066,genome
64067,genome
391742,genome
391746,genome
391747,genome
129607,genome
64072,genome
64073,genome
64077,genome
64078,genome
64080,genome
64081,genome
64083,genome
64084,genome
162387,genome
253714,genome
64087,genome
266740,genome
64089,genome
64090,genome
64091,genome
64092,genome
64093,genome
64094,genome
162394,genome
64096,genome
64097,genome
64098,genome
266743,genome
64100,genome
64101,genome
64102,genome
64105,genome
64106,genome
129642,genome
64108,genome
64109,genome
64110,genome
64111,genome
64112,genome
162417,genome
64114,genome
64115,genome
64116,genome
64118,genome
266747,genome
101060301,genome
64121,genome
64122,genome
64123,genome
162427,genome
64127,genome
64129,genome
64130,genome
64131,genome
64132,genome
64135,genome
317761,genome
64137,genome
253725,genome
64145,genome
64146,genome
64147,genome
129684,genome
64149,genome
129685,genome
64151,genome
162461,genome
201626,genome
317762,genome
162466,genome
201627,genome
64167,genome
64168,genome
64170,genome
64172,genome
64174,genome
64175,genome
646000,genome
64180,genome
64184,genome
162494,genome
201633,genome
326340,genome
116966,genome
253738,genome
64207,genome
64208,genome
64210,genome
64211,genome
162514,genome
116969,genome
162515,genome
64215,genome
64216,genome
162517,genome
64218,genome
64219,genome
64220,genome
64221,genome
64222,genome
64223,genome
64224,genome
64225,genome
64231,genome
64232,genome
64236,genome
162540,genome
64240,genome
64241,genome
728062,genome
129787,genome
285203,genome
129804,genome
129807,genome
84418,genome
64282,genome
64283,genome
64284,genome
64285,genome
84419,genome
116983,genome
64288,genome
116984,genome
286319,genome
116985,genome
129831,genome
116986,genome
162605,genome
116987,genome
100506742,genome
116988,genome
129852,genome
64318,genome
64319,genome
64320,genome
64321,genome
64324,genome
64326,genome
64327,genome
64328,genome
112163659,genome
64332,genome
64333,genome
129868,genome
64342,genome
64343,genome
64344,genome
129880,genome
129881,genome
162655,genome
64359,genome
253769,genome
64374,genome
64375,genome
64376,genome
64377,genome
162681,genome
64386,genome
64388,genome
64393,genome
64395,genome
64396,genome
64397,genome
64398,genome
64399,genome
64400,genome
64403,genome
64405,genome
64407,genome
654231,genome
64409,genome
64410,genome
64411,genome
64412,genome
317772,genome
64417,genome
64418,genome
64419,genome
64420,genome
64421,genome
64422,genome
64423,genome
64425,genome
64426,genome
64427,genome
64428,genome
64429,genome
64430,genome
64431,genome
64432,genome
654254,genome
64434,genome
84449,genome
84450,genome
64446,genome
84451,genome
392138,genome
729230,genome
729233,genome
130013,genome
64478,genome
326624,genome
326625,genome
130026,genome
84460,genome
84461,genome
64499,genome
729238,genome
64506,genome
392188,genome
729240,genome
84464,genome
84465,genome
64518,genome
392197,genome
654346,genome
100170765,genome
130074,genome
130075,genome
654364,genome
729246,genome
729250,genome
149603,genome
130106,genome
392255,genome
64577,genome
64579,genome
64581,genome
64582,genome
130120,genome
64591,genome
130132,genome
64598,genome
64599,genome
64600,genome
64601,genome
100170841,genome
654429,genome
425054,genome
392288,genome
130162,genome
392307,genome
392309,genome
317781,genome
654463,genome
64641,genome
64645,genome
64648,genome
64651,genome
162962,genome
162963,genome
654483,genome
162966,genome
64663,genome
162967,genome
162968,genome
162972,genome
162979,genome
222698,genome
654502,genome
64682,genome
162989,genome
169166,genome
64689,genome
64693,genome
162998,genome
392376,genome
64699,genome
64708,genome
64710,genome
64711,genome
392390,genome
392391,genome
64714,genome
392392,genome
64718,genome
392399,genome
163033,genome
130271,genome
195814,genome
64743,genome
64744,genome
64745,genome
64746,genome
64747,genome
64748,genome
163049,genome
64750,genome
163050,genome
163051,genome
64753,genome
64754,genome
64755,genome
64756,genome
64757,genome
163059,genome
64759,genome
64760,genome
64761,genome
64762,genome
64763,genome
64764,genome
149643,genome
64766,genome
163071,genome
64768,genome
64769,genome
64770,genome
64771,genome
64772,genome
64773,genome
64776,genome
64777,genome
64778,genome
64779,genome
64780,genome
64781,genome
64782,genome
64783,genome
64784,genome
64785,genome
64786,genome
64787,genome
64788,genome
64789,genome
163087,genome
392465,genome
64792,genome
64793,genome
64794,genome
64795,genome
64798,genome
64799,genome
64800,genome
64801,genome
64802,genome
359710,genome
84522,genome
64805,genome
64806,genome
130340,genome
84524,genome
64816,genome
130355,genome
163126,genome
163131,genome
392509,genome
130367,genome
64834,genome
64837,genome
64838,genome
64839,genome
64840,genome
64841,genome
392517,genome
64843,genome
64844,genome
221301,genome
64847,genome
64848,genome
64849,genome
64850,genome
163154,genome
221302,genome
64853,genome
64854,genome
64855,genome
64856,genome
64857,genome
64858,genome
64859,genome
64860,genome
221303,genome
64863,genome
64864,genome
130399,genome
64866,genome
163175,genome
359787,genome
163183,genome
64881,genome
64895,genome
64897,genome
64900,genome
64901,genome
64902,genome
195977,genome
136647,genome
64919,genome
163223,genome
64921,genome
64922,genome
163227,genome
64924,genome
64925,genome
64926,genome
64927,genome
64928,genome
359845,genome
392617,genome
64943,genome
64946,genome
64949,genome
64951,genome
163255,genome
163259,genome
392636,genome
64960,genome
130497,genome
64963,genome
64965,genome
130502,genome
654790,genome
64968,genome
64969,genome
285231,genome
130507,genome
64975,genome
64976,genome
149685,genome
64978,genome
64979,genome
196051,genome
64981,genome
100129128,genome
64983,genome
130535,genome
196074,genome
65003,genome
130540,genome
65005,genome
65008,genome
65009,genome
65010,genome
644672,genome
286464,genome
65018,genome
130557,genome
130560,genome
201798,genome
201799,genome
359948,genome
130574,genome
130576,genome
149699,genome
163351,genome
130589,genome
65055,genome
65056,genome
65057,genome
65059,genome
65061,genome
65062,genome
65065,genome
130612,genome
65078,genome
65080,genome
130617,genome
65082,genome
65083,genome
65084,genome
149708,genome
65094,genome
65095,genome
163404,genome
65108,genome
65109,genome
65110,genome
360023,genome
65117,genome
261726,genome
360030,genome
65121,genome
65122,genome
65123,genome
65124,genome
65125,genome
261729,genome
261734,genome
392843,genome
163479,genome
163486,genome
392862,genome
196264,genome
286499,genome
130733,genome
169270,genome
130749,genome
130752,genome
65217,genome
65220,genome
196294,genome
65243,genome
65244,genome
65249,genome
65250,genome
65251,genome
65258,genome
65260,genome
65263,genome
65264,genome
65265,genome
65266,genome
65267,genome
65268,genome
196335,genome
286514,genome
130813,genome
130814,genome
163589,genome
163590,genome
360200,genome
130827,genome
360203,genome
360205,genome
729396,genome
221391,genome
196374,genome
221393,genome
196383,genome
196385,genome
360226,genome
221395,genome
319089,genome
196394,genome
196403,genome
286527,genome
196410,genome
221400,genome
117194,genome
286530,genome
117195,genome
130888,genome
117196,genome
393046,genome
196441,genome
196446,genome
319100,genome
130916,genome
319101,genome
163688,genome
221409,genome
196463,genome
163702,genome
196472,genome
267002,genome
130940,genome
196477,genome
196483,genome
120356739,genome
120356740,genome
130951,genome
100129216,genome
100302736,genome
729422,genome
163732,genome
196500,genome
170627,genome
196513,genome
163747,genome
221421,genome
196527,genome
196528,genome
729428,genome
221424,genome
196541,genome
729431,genome
163778,genome
163782,genome
163786,genome
131034,genome
201895,genome
327657,genome
729442,genome
1,hits
131076,hits
12,hits
14,hits
15,hits
16,hits
19,hits
163859,hits
22,hits
23,hits
131096,hits
25,hits
26,hits
27,hits
24,hits
29,hits
30,hits
31,hits
33,hits
37,hits
39,hits
41,hits
43,hits
47,hits
50,hits
52,hits
54,hits
55,hits
56,hits
58,hits
59,hits
60,hits
71,hits
72,hits
131149,hits
86,hits
87,hits
94,hits
95,hits
97,hits
102,hits
103,hits
107,hits
111,hits
113,hits
120,hits
123,hits
124,hits
128,hits
131,hits
134,hits
135,hits
141,hits
142,hits
147,hits
150,hits
152,hits
153,hits
155,hits
156,hits
158,hits
159,hits
160,hits
162,hits
163,hits
164,hits
166,hits
167,hits
173,hits
174,hits
175,hits
187,hits
191,hits
196,hits
204,hits
207,hits
208,hits
210,hits
211,hits
215,hits
216,hits
218,hits
224,hits
226,hits
229,hits
230,hits
231,hits
238,hits
239,hits
240,hits
241,hits
250,hits
257,hits
259,hits
262,hits
268,hits
269,hits
271,hits
272,hits
275,hits
164118,hits
280,hits
286,hits
293,hits
301,hits
131375,hits
131377,hits
308,hits
309,hits
310,hits
312,hits
164153,hits
316,hits
317,hits
318,hits
319,hits
320,hits
324,hits
326,hits
329,hits
330,hits
332,hits
131405,hits
334,hits
336,hits
337,hits
338,hits
339,hits
341,hits
345,hits
348,hits
351,hits
353,hits
354,hits
357,hits
361,hits
364,hits
368,hits
369,hits
372,hits
374,hits
375,hits
378,hits
379,hits
382,hits
383,hits
387,hits
196996,hits
390,hits
391,hits
392,hits
393,hits
394,hits
396,hits
164237,hits
398,hits
400,hits
401,hits
402,hits
131474,hits
403,hits
405,hits
410,hits
411,hits
415,hits
421,hits
427,hits
429,hits
430,hits
434,hits
439,hits
440,hits
65977,hits
65979,hits
65980,hits
65981,hits
164284,hits
444,hits
65983,hits
65986,hits
65987,hits
65988,hits
65989,hits
65990,hits
65991,hits
65992,hits
65993,hits
466,hits
468,hits
131540,hits
471,hits
472,hits
66008,hits
474,hits
475,hits
476,hits
477,hits
480,hits
481,hits
483,hits
488,hits
490,hits
492,hits
493,hits
496,hits
498,hits
66036,hits
66037,hits
501,hits
131578,hits
506,hits
509,hits
513,hits
514,hits
515,hits
517,hits
521,hits
522,hits
523,hits
526,hits
527,hits
528,hits
197135,hits
529,hits
533,hits
535,hits
537,hits
538,hits
539,hits
545,hits
546,hits
549,hits
550,hits
551,hits
553,hits
558,hits
570,hits
572,hits
573,hits
576,hits
580,hits
581,hits
583,hits
586,hits
590,hits
593,hits
595,hits
596,hits
598,hits
599,hits
604,hits
607,hits
608,hits
613,hits
617,hits
631,hits
632,hits
637,hits
638,hits
639,hits
641,hits
642,hits
643,hits
644,hits
646,hits
197257,hits
197259,hits
655,hits
657,hits
658,hits
659,hits
661,hits
662,hits
663,hits
665,hits
666,hits
667,hits
668,hits
669,hits
670,hits
672,hits
673,hits
675,hits
676,hits
677,hits
678,hits
680,hits
682,hits
687,hits
688,hits
689,hits
694,hits
696,hits
699,hits
701,hits
705,hits
708,hits
197320,hits
713,hits
717,hits
718,hits
722,hits
726,hits
727,hits
728,hits
729,hits
197335,hits
732,hits
197342,hits
735,hits
738,hits
740,hits
741,hits
745,hits
746,hits
197358,hits
164592,hits
755,hits
757,hits
761,hits
197370,hits
765,hits
766,hits
767,hits
768,hits
774,hits
776,hits
777,hits
779,hits
783,hits
784,hits
790,hits
492311,hits
793,hits
794,hits
795,hits
797,hits
131870,hits
197407,hits
805,hits
815,hits
816,hits
164656,hits
817,hits
819,hits
821,hits
822,hits
823,hits
828,hits
829,hits
830,hits
832,hits
833,hits
834,hits
837,hits
840,hits
841,hits
845,hits
846,hits
857,hits
860,hits
865,hits
867,hits
868,hits
869,hits
881,hits
885,hits
887,hits
890,hits
891,hits
892,hits
894,hits
896,hits
898,hits
899,hits
900,hits
902,hits
904,hits
100303755,hits
908,hits
923,hits
924,hits
925,hits
926,hits
132001,hits
929,hits
931,hits
942,hits
943,hits
945,hits
946,hits
947,hits
949,hits
959,hits
960,hits
969,hits
970,hits
971,hits
974,hits
975,hits
977,hits
983,hits
984,hits
988,hits
989,hits
990,hits
991,hits
993,hits
994,hits
995,hits
996,hits
998,hits
999,hits
1000,hits
1003,hits
1004,hits
1006,hits
1008,hits
1012,hits
1013,hits
1014,hits
1017,hits
1018,hits
1019,hits
1020,hits
1021,hits
1022,hits
1024,hits
1025,hits
1026,hits
1027,hits
1028,hits
1029,hits
1030,hits
1031,hits
1040,hits
1045,hits
1046,hits
1047,hits
1048,hits
1050,hits
1051,hits
1052,hits
1053,hits
1054,hits
1058,hits
1059,hits
1060,hits
1062,hits
1070,hits
1071,hits
1072,hits
1080,hits
1082,hits
1087,hits
132160,hits
1089,hits
1101,hits
1103,hits
1104,hits
1105,hits
1108,hits
1109,hits
1111,hits
1117,hits
1118,hits
1119,hits
1120,hits
1123,hits
1128,hits
1129,hits
1131,hits
1132,hits
1140,hits
1147,hits
1153,hits
1155,hits
1159,hits
1160,hits
1161,hits
1163,hits
1164,hits
132243,hits
1173,hits
1174,hits
1175,hits
1176,hits
1178,hits
1179,hits
1181,hits
1186,hits
1188,hits
1191,hits
1192,hits
1196,hits
1198,hits
1200,hits
1207,hits
1208,hits
1209,hits
1211,hits
1212,hits
1213,hits
165055,hits
1215,hits
132299,hits
1230,hits
1235,hits
1236,hits
1238,hits
1241,hits
165082,hits
132320,hits
132321,hits
1258,hits
1259,hits
1260,hits
1261,hits
1262,hits
132332,hits
1266,hits
1267,hits
1270,hits
1277,hits
1278,hits
1280,hits
1281,hits
1284,hits
1285,hits
1286,hits
1287,hits
1289,hits
1291,hits
1293,hits
1296,hits
1300,hits
165140,hits
1301,hits
1303,hits
1308,hits
1310,hits
1314,hits
1315,hits
1316,hits
1317,hits
1325,hits
1327,hits
1329,hits
1337,hits
1339,hits
1340,hits
1345,hits
1349,hits
1350,hits
1351,hits
1352,hits
1353,hits
1355,hits
1357,hits
1362,hits
1364,hits
1365,hits
1369,hits
1371,hits
165215,hits
1375,hits
1376,hits
1378,hits
1385,hits
1387,hits
1388,hits
1392,hits
1393,hits
1398,hits
1399,hits
1400,hits
1401,hits
1406,hits
1410,hits
1411,hits
1414,hits
1417,hits
1419,hits
1420,hits
1431,hits
1432,hits
1434,hits
1436,hits
1444,hits
1445,hits
1446,hits
1447,hits
1452,hits
1454,hits
1456,hits
1457,hits
1459,hits
1460,hits
1462,hits
1466,hits
1468,hits
1469,hits
1471,hits
1474,hits
1475,hits
1476,hits
1477,hits
1479,hits
165324,hits
1488,hits
1490,hits
1491,hits
1495,hits
1497,hits
1499,hits
1500,hits
1501,hits
1503,hits
1506,hits
1508,hits
100861412,hits
1513,hits
1521,hits
1522,hits
1523,hits
1524,hits
1525,hits
1527,hits
1528,hits
1535,hits
1537,hits
1539,hits
1540,hits
1544,hits
1549,hits
1553,hits
1558,hits
1559,hits
1571,hits
1572,hits
1573,hits
1576,hits
1577,hits
1579,hits
1580,hits
1583,hits
1586,hits
132660,hits
1589,hits
1591,hits
1595,hits
1601,hits
1602,hits
1603,hits
1605,hits
1606,hits
1608,hits
1610,hits
1613,hits
1615,hits
1616,hits
1618,hits
1620,hits
1622,hits
1630,hits
1633,hits
1635,hits
1636,hits
1639,hits
1641,hits
1642,hits
1643,hits
